G.species,Length_cm,body.mass.kg,sex,tag_id,tag_project_name,tag.type,num_det,days_det,num_stations,DI,ReleaseDate,release_latitude,release_longitude,days.at.liberty,mcp,bbk50,bbk95,dis_min,dis_25,dis_50,dis_75,dis_max,dis_mean,dis_sd,Habitat,Trophic.group,Trophic.group2,subclass,superorder,order,family,Genus,species,IUCN_Scientific_name,size.at.mat,max.size,pup.size,length.weight.a,length.weight.b,habitat,habitat2,min.depth,max.depth,median.depth,range.depth,min.lat,max.lat,range.lat,area,age.mat,max.age,k,bearing.mode,trophic.mode,repro.coarse,mode,breeding.interval,development,litter.size,median.ED,Red.List.status.new,ecomorpho.compagno,ecomorphotype,lifestyle,ecomorph.life
Carcharhinus_amblyrhynchos,164,45.12813737,F,3566927,AATAMS Scott reef,PassAcoustic,11733,1117,8,0.698125,11/22/11,-13.9222,121.9179,1600,76863950.57,283812.4742,1395411.332,0,0,0.179339515,0.601461215,13.26166679,0.516365948,1.587421445,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,130,21.75804407,F,129559359,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,31997,755,14,0.702325581,11/28/08,-23.134,113.7576,1075.000001,200661341.7,692575.7842,5540606.274,0,0,0,0,61.72700109,0.0908573,0.499474335,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,131,22.28792277,F,51448645,AATAMS Heron Island,PassAcoustic,73584,579,18,0.702669903,3/18/11,-23.4328,151.9469,823.9999999,49232375.8,411867.2494,62758272.13,0,0,0,0,8.28155865,0.022075974,0.226986092,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,111,13.24804758,F,51448673,AATAMS Heron Island,PassAcoustic,202859,584,9,0.708737864,4/9/11,-23.4534,151.9211,824.0000001,11450568.85,722335.7996,44291342.64,0,0,0,0,2.99693746,0.009284906,0.12060668,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,131,22.28792277,F,51448709,AATAMS Heron Island,PassAcoustic,56216,588,15,0.713592233,4/16/11,-23.4288,151.9544,824,31533216.79,489092.3587,98693689.64,0,0,0,0,7.977480508,0.035785241,0.244013745,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,65.9,2.577139501,F,43669600,Townsville Reefs,PassAcoustic,46968,594,7,0.720873786,2/12/13,-18.5241,147.3935,824.0000005,48138337.57,128247.0887,1141399.09,0,0,0,0,12.35742727,0.003997188,0.124123067,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,67,2.714642264,F,43669438,Townsville Reefs,PassAcoustic,23396,596,3,0.723300971,4/25/12,-18.5236,147.3927,823.9999999,755909.4446,192847.556,1780861.126,0,0,0,0,1.720435247,0.019180825,0.177931215,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,165,45.99782649,F,129559329,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,57060,910,12,0.731511254,11/21/08,-23.134,113.7576,1244,10248383.6,835015.2774,7276561.703,0,0,0,0,9.353504814,0.182987572,0.465295575,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,124,18.75779638,F,43669624,Townsville Reefs,PassAcoustic,96586,603,8,0.731796117,2/19/13,-18.6839,147.1022,823.9999994,5213160.925,185653.3655,2093441.017,0,0,0,0,3.155925496,0.017343178,0.144439998,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,121,17.36935889,F,43669517,Townsville Reefs,PassAcoustic,29964,610,12,0.740291262,10/16/12,-18.6236,147.0315,824.0000002,45460720.28,262102.8358,2673448.925,0,0,0,0,12.13306943,0.037258136,0.315001525,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,176,56.33100542,F,19979295,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,637,9,7,0.75,2/24/08,-21.9832,113.9077,12,3431529.366,807359.394,4476359.306,0,0,0,0,3.485333407,0.172300027,0.436310917,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,113,14.01212614,F,51448761,AATAMS Heron Island,PassAcoustic,17228,636,17,0.77184466,2/9/12,-23.4337,151.9397,824.0000002,36219386.27,346519.3028,3654203.557,0,0,0,0,4.883230003,0.094555302,0.363743771,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,NA,NA,F,63356890,Townsville Reefs,PassAcoustic,21494,420,5,0.777777778,4/22/13,-18.803,147.522,539.9999998,1405295.954,267441.3919,1496264.208,0,0,0,0,1.656428067,0.036531559,0.152778456,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,80,4.737402501,F,43669342,Townsville Reefs,PassAcoustic,59720,648,8,0.786407767,1/15/12,-18.6194,147.3008,824,982963.6467,400892.1621,1639444.999,0,0,0,0,1.397329838,0.0300464,0.125377286,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,171,51.45712438,F,129386136,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,13504,382,23,0.789256198,11/8/12,-21.988,113.9191,484.0000002,221085636,0,21229045.69,0,0,0,0,127.0289596,0.090671501,1.558121951,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,161,42.58640467,F,19979277,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,264,8,20,0.8,2/24/08,-21.9399,113.9158,10,12581113.15,3176809.733,15327527.25,0,0,0,1.107322115,3.29041401,0.405665946,0.677842252,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,142,28.70933462,F,128191602,AATAMS Heron Island,PassAcoustic,12614,335,13,0.805288462,3/16/15,-23.4424,151.9029,415.9999998,25915037.17,1911876.703,37749395.33,0,0,0,0,10.21942049,0.203818124,0.57840396,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,146,31.32605406,F,129558915,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,12498,422,9,0.813102119,11/22/07,-23.134,113.7576,519.0000003,2148965.811,254385.8961,2961090.374,0,0,0,0,2.157675741,0.063656577,0.238707853,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,128,20.72416448,F,63357095,Townsville Reefs,PassAcoustic,17879,437,6,0.813780261,4/26/13,-18.687,147.094,536.9999998,3376078.137,235170.6076,1791279.346,0,0,0,0,2.691203235,0.028834653,0.18592362,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,132,22.82652859,F,51448793,AATAMS Heron Island,PassAcoustic,57706,675,28,0.819174757,2/10/12,-23.4362,151.9696,824.0000003,55404282.97,334642.1401,12484726,0,0,0,0,10.62634914,0.038490363,0.299138011,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,159,40.94724587,F,129386100,AATAMS / CSIRO Ningaloo Reef Ecosystem Tracking Array (NRETA),PassAcoustic,17730,418,17,0.821218075,2/19/13,-21.9881,113.9168,508.9999998,4663979.644,499365.1675,2720972.703,0,0,0,0,2.68817063,0.079669534,0.257074515,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,128,20.72416448,F,51448777,AATAMS Heron Island,PassAcoustic,58818,685,36,0.83131068,2/8/12,-23.4337,151.9397,823.9999996,94442424.64,993868.8869,7134558.796,0,0,0,0.205447574,8.496442025,0.149636041,0.278020284,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,66.5,2.651537002,F,43669354,Townsville Reefs,PassAcoustic,63722,689,8,0.836165049,4/24/12,-18.6275,147.302,823.9999996,982963.6243,239969.6121,1661774.677,0,0,0,0,1.339509064,0.030170259,0.165342395,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,72.2,3.432768578,F,43669462,Townsville Reefs,PassAcoustic,46927,695,8,0.843446602,4/26/12,-18.6872,147.0924,823.9999999,5213155.366,379279.575,2240369.141,0,0,0,0,3.155925496,0.032217989,0.199061784,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,NA,NA,F,43669454,Townsville Reefs,PassAcoustic,29033,716,24,0.868932039,4/26/12,-18.6872,147.0924,823.9999998,716022836,328012.3427,12136456.68,0,0,0,0,36.69675749,0.09560164,0.821690111,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,134,23.93022559,F,43669540,Townsville Reefs,PassAcoustic,42696,724,22,0.878640777,10/11/12,-18.4192,147.051,823.9999997,497147255.7,0,3702997.706,0,0,0,0,29.82413171,0.08031887,0.51653827,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,135,24.49546899,F,63356914,Townsville Reefs,PassAcoustic,22539,475,8,0.881261596,4/22/13,-18.8029,147.5216,538.9999997,26385702.64,395779.9227,3245395.366,0,0,0,0,25.29943508,0.05105228,0.298959866,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,124,18.75779638,F,128191610,AATAMS Heron Island,PassAcoustic,34715,391,8,0.884615385,3/16/15,-23.4424,151.9029,441.9999998,7820190.681,418380.3439,4982092.371,0,0,0,0,2.868765334,0.030496359,0.219838299,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,120,16.92259023,F,51448797,AATAMS Heron Island,PassAcoustic,60313,741,29,0.899271845,2/9/12,-23.4362,151.9696,823.9999997,37695786,493527.4919,9492528.781,0,0,0,0,6.792949457,0.074315504,0.326504964,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,142,28.70933462,F,128191614,AATAMS Heron Island,PassAcoustic,7726,404,12,0.914027149,3/17/15,-23.4212,151.9504,442.0000002,17807818.24,207678.2724,2914195.112,0,0,0,0,6.997361427,0.101543137,0.41158924,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,144,29.99825214,F,51448769,AATAMS Heron Island,PassAcoustic,92047,756,27,0.917475728,2/8/12,-23.4332,151.9285,824.0000001,48687961.56,308900.4371,7645285.817,0,0,0,0,16.11631185,0.057123471,0.281232088,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,124,18.75779638,F,128191606,AATAMS Heron Island,PassAcoustic,120753,408,12,0.920993228,3/16/15,-23.4424,151.9029,443,21320453.48,395258.6474,4468432.505,0,0,0,0,6.700775836,0.014404934,0.148981331,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,134,23.93022559,F,51448765,AATAMS Heron Island,PassAcoustic,81697,760,25,0.922330097,2/9/12,-23.4337,151.9397,824.0000001,41365842.29,669284.2803,10373906.34,0,0,0,0,9.188652815,0.118912151,0.345358302,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,137,25.65312674,F,69918706,Townsville Reefs,PassAcoustic,21217,400,14,0.925925926,8/6/13,-18.6913,147.0846,432,663422143.9,0,3903702.24,0,0,0,0,45.12152089,0.031938622,0.449772554,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,109,12.51286991,F,51448805,AATAMS Heron Island,PassAcoustic,25501,769,22,0.933252427,2/10/12,-23.4362,151.9696,824.0000002,51259247.75,933674.5104,5860297.459,0,0,0,0,7.150764407,0.162920485,0.483130067,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,122,17.82409935,F,51448785,AATAMS Heron Island,PassAcoustic,177088,770,29,0.934466019,2/10/12,-23.4353,151.9804,824.0000004,44273632.15,182670.8457,3963957.351,0,0,0,0,5.522467207,0.012393086,0.152817014,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,155,37.79890841,F,43699018,AATAMS Orpheus Island,PassAcoustic,335009,882,67,0.941302028,12/14/11,-18.6211,146.4859,936.9999997,27327678.62,2347227.999,13700856.77,0,0,0,0.146756385,11.39387138,0.098691697,0.236607051,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,167,47.77134239,F,129559375,Shark and ray movements patterns at Ningaloo Reef,PassAcoustic,30405,602,17,0.943573668,12/5/08,-23.134,113.7576,637.9999998,38115364.05,514857.9581,3189607.838,0,0,0,0,6.804071387,0.180752878,0.42562549,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
Carcharhinus_amblyrhynchos,140,27.45868645,F,51448757,AATAMS Heron Island,PassAcoustic,51805,778,27,0.944174757,2/9/12,-23.4332,151.9307,824.0000002,34759055.26,955553.2291,5901328.733,0,0,0,0,3.978487257,0.115371929,0.355513549,P,Carnivore,Piscivore,sharks,Galeomorphs,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus_amblyrhynchos,Carcharhinus amblyrhynchos,125,190,60,0.0045,3.21,Shelf,Coastal and Continental,1,140,70.5,139,-32.66123033,29.47575252,62.13698285,12402000,6,12,0.294,live-bearing,matrotroph,matrotrophic_lb,Placental,2,13,9,26.27778403,NT,littoral,littoral,pelagic,LP
